date,Honeywell Stock Price_unscaled,Honeywell Stock Price_monthly,scale,Honeywell Stock Price
2011-01-12,0,7.0,0.07,0.0
2011-01-13,0,7.0,0.07,0.0
2011-01-14,0,7.0,0.07,0.0
2011-01-15,0,7.0,0.07,0.0
2011-01-16,0,7.0,0.07,0.0
2011-01-17,0,7.0,0.07,0.0
2011-01-18,0,7.0,0.07,0.0
2011-01-19,0,7.0,0.07,0.0
2011-01-20,0,7.0,0.07,0.0
2011-01-21,0,7.0,0.07,0.0
2011-01-22,0,7.0,0.07,0.0
2011-01-23,0,7.0,0.07,0.0
2011-01-24,0,7.0,0.07,0.0
2011-01-25,0,7.0,0.07,0.0
2011-01-26,0,7.0,0.07,0.0
2011-01-27,0,7.0,0.07,0.0
2011-01-28,0,7.0,0.07,0.0
2011-01-29,89,7.0,0.07,6.23
2011-01-30,100,7.0,0.07,7.000000000000001
2011-01-31,0,7.0,0.07,0.0
2011-02-01,54,7.0,0.07,3.7800000000000002
2011-02-02,0,7.0,0.07,0.0
2011-02-03,0,7.0,0.07,0.0
2011-02-04,0,7.0,0.07,0.0
2011-02-05,0,7.0,0.07,0.0
2011-02-06,0,7.0,0.07,0.0
2011-02-07,0,7.0,0.07,0.0
2011-02-08,25,7.0,0.07,1.7500000000000002
2011-02-09,0,7.0,0.07,0.0
2011-02-10,0,7.0,0.07,0.0
2011-02-11,0,7.0,0.07,0.0
2011-02-12,0,7.0,0.07,0.0
2011-02-13,100,7.0,0.07,7.000000000000001
2011-02-14,0,7.0,0.07,0.0
2011-02-15,0,7.0,0.07,0.0
2011-02-16,26,7.0,0.07,1.8200000000000003
2011-02-17,0,7.0,0.07,0.0
2011-02-18,0,7.0,0.07,0.0
2011-02-19,0,7.0,0.07,0.0
2011-02-20,0,7.0,0.07,0.0
2011-02-21,32,7.0,0.07,2.24
2011-02-22,0,7.0,0.07,0.0
2011-02-23,0,7.0,0.07,0.0
2011-02-24,0,7.0,0.07,0.0
2011-02-25,0,7.0,0.07,0.0
2011-02-26,0,7.0,0.07,0.0
2011-02-27,0,7.0,0.07,0.0
2011-02-28,0,7.0,0.07,0.0
2011-03-01,20,7.0,0.07,1.4000000000000001
2011-03-02,0,7.0,0.07,0.0
2011-03-03,0,7.0,0.07,0.0
2011-03-04,20,7.0,0.07,1.4000000000000001
2011-03-05,0,7.0,0.07,0.0
2011-03-06,0,7.0,0.07,0.0
2011-03-07,35,7.0,0.07,2.45
2011-03-08,0,7.0,0.07,0.0
2011-03-09,0,7.0,0.07,0.0
2011-03-10,0,7.0,0.07,0.0
2011-03-11,18,7.0,0.07,1.2600000000000002
2011-03-12,90,7.0,0.07,6.300000000000001
2011-03-13,0,7.0,0.07,0.0
2011-03-14,0,7.0,0.07,0.0
2011-03-15,34,7.0,0.07,2.3800000000000003
2011-03-16,0,7.0,0.07,0.0
2011-03-17,0,7.0,0.07,0.0
2011-03-18,0,7.0,0.07,0.0
2011-03-19,35,7.0,0.07,2.45
2011-03-20,100,7.0,0.07,7.000000000000001
2011-03-21,0,7.0,0.07,0.0
2011-03-22,34,7.0,0.07,2.3800000000000003
2011-03-23,26,7.0,0.07,1.8200000000000003
2011-03-24,0,7.0,0.07,0.0
2011-03-25,0,7.0,0.07,0.0
2011-03-26,0,7.0,0.07,0.0
2011-03-27,0,7.0,0.07,0.0
2011-03-28,0,7.0,0.07,0.0
2011-03-29,0,7.0,0.07,0.0
2011-03-30,0,7.0,0.07,0.0
2011-03-31,25,7.0,0.07,1.7500000000000002
2011-04-01,31,7.0,0.07,2.1700000000000004
2011-04-02,100,7.0,0.07,7.000000000000001
2011-04-03,0,7.0,0.07,0.0
2011-04-04,0,7.0,0.07,0.0
2011-04-05,0,7.0,0.07,0.0
2011-04-06,0,7.0,0.07,0.0
2011-04-07,0,7.0,0.07,0.0
2011-04-08,0,7.0,0.07,0.0
2011-04-09,0,7.0,0.07,0.0
2011-04-10,0,7.0,0.07,0.0
2011-04-11,0,7.0,0.07,0.0
2011-04-12,0,7.0,0.07,0.0
2011-04-13,0,7.0,0.07,0.0
2011-04-14,35,7.0,0.07,2.45
2011-04-15,0,7.0,0.07,0.0
2011-04-16,0,7.0,0.07,0.0
2011-04-17,0,7.0,0.07,0.0
2011-04-18,0,7.0,0.07,0.0
2011-04-19,0,7.0,0.07,0.0
2011-04-20,0,7.0,0.07,0.0
2011-04-21,0,7.0,0.07,0.0
2011-04-22,0,7.0,0.07,0.0
2011-04-23,31,7.0,0.07,2.1700000000000004
2011-04-24,0,7.0,0.07,0.0
2011-04-25,0,7.0,0.07,0.0
2011-04-26,0,7.0,0.07,0.0
2011-04-27,0,7.0,0.07,0.0
2011-04-28,0,7.0,0.07,0.0
2011-04-29,25,7.0,0.07,1.7500000000000002
2011-04-30,0,7.0,0.07,0.0
2011-05-01,0,6.0,0.06,0.0
2011-05-02,12,6.0,0.06,0.72
2011-05-03,0,6.0,0.06,0.0
2011-05-04,0,6.0,0.06,0.0
2011-05-05,0,6.0,0.06,0.0
2011-05-06,0,6.0,0.06,0.0
2011-05-07,0,6.0,0.06,0.0
2011-05-08,0,6.0,0.06,0.0
2011-05-09,0,6.0,0.06,0.0
2011-05-10,0,6.0,0.06,0.0
2011-05-11,0,6.0,0.06,0.0
2011-05-12,0,6.0,0.06,0.0
2011-05-13,100,6.0,0.06,6.0
2011-05-14,13,6.0,0.06,0.78
2011-05-15,18,6.0,0.06,1.08
2011-05-16,0,6.0,0.06,0.0
2011-05-17,19,6.0,0.06,1.14
2011-05-18,26,6.0,0.06,1.56
2011-05-19,0,6.0,0.06,0.0
2011-05-20,0,6.0,0.06,0.0
2011-05-21,0,6.0,0.06,0.0
2011-05-22,0,6.0,0.06,0.0
2011-05-23,0,6.0,0.06,0.0
2011-05-24,0,6.0,0.06,0.0
2011-05-25,0,6.0,0.06,0.0
2011-05-26,0,6.0,0.06,0.0
2011-05-27,0,6.0,0.06,0.0
2011-05-28,0,6.0,0.06,0.0
2011-05-29,0,6.0,0.06,0.0
2011-05-30,0,6.0,0.06,0.0
2011-05-31,0,6.0,0.06,0.0
2011-06-01,0,9.0,0.09,0.0
2011-06-02,0,9.0,0.09,0.0
2011-06-03,0,9.0,0.09,0.0
2011-06-04,0,9.0,0.09,0.0
2011-06-05,0,9.0,0.09,0.0
2011-06-06,0,9.0,0.09,0.0
2011-06-07,0,9.0,0.09,0.0
2011-06-08,0,9.0,0.09,0.0
2011-06-09,0,9.0,0.09,0.0
2011-06-10,0,9.0,0.09,0.0
2011-06-11,0,9.0,0.09,0.0
2011-06-12,0,9.0,0.09,0.0
2011-06-13,0,9.0,0.09,0.0
2011-06-14,0,9.0,0.09,0.0
2011-06-15,0,9.0,0.09,0.0
2011-06-16,0,9.0,0.09,0.0
2011-06-17,100,9.0,0.09,9.0
2011-06-18,0,9.0,0.09,0.0
2011-06-19,84,9.0,0.09,7.56
2011-06-20,0,9.0,0.09,0.0
2011-06-21,61,9.0,0.09,5.49
2011-06-22,0,9.0,0.09,0.0
2011-06-23,51,9.0,0.09,4.59
2011-06-24,0,9.0,0.09,0.0
2011-06-25,0,9.0,0.09,0.0
2011-06-26,0,9.0,0.09,0.0
2011-06-27,0,9.0,0.09,0.0
2011-06-28,0,9.0,0.09,0.0
2011-06-29,0,9.0,0.09,0.0
2011-06-30,0,9.0,0.09,0.0
2011-07-01,0,7.0,0.07,0.0
2011-07-02,0,7.0,0.07,0.0
2011-07-03,46,7.0,0.07,3.22
2011-07-04,0,7.0,0.07,0.0
2011-07-05,0,7.0,0.07,0.0
2011-07-06,0,7.0,0.07,0.0
2011-07-07,0,7.0,0.07,0.0
2011-07-08,0,7.0,0.07,0.0
2011-07-09,0,7.0,0.07,0.0
2011-07-10,0,7.0,0.07,0.0
2011-07-11,0,7.0,0.07,0.0
2011-07-12,62,7.0,0.07,4.340000000000001
2011-07-13,0,7.0,0.07,0.0
2011-07-14,100,7.0,0.07,7.000000000000001
2011-07-15,0,7.0,0.07,0.0
2011-07-16,0,7.0,0.07,0.0
2011-07-17,0,7.0,0.07,0.0
2011-07-18,96,7.0,0.07,6.720000000000001
2011-07-19,0,7.0,0.07,0.0
2011-07-20,0,7.0,0.07,0.0
2011-07-21,0,7.0,0.07,0.0
2011-07-22,0,7.0,0.07,0.0
2011-07-23,77,7.0,0.07,5.390000000000001
2011-07-24,0,7.0,0.07,0.0
2011-07-25,0,7.0,0.07,0.0
2011-07-26,34,7.0,0.07,2.3800000000000003
2011-07-27,0,7.0,0.07,0.0
2011-07-28,0,7.0,0.07,0.0
2011-07-29,0,7.0,0.07,0.0
2011-07-30,0,7.0,0.07,0.0
2011-07-31,0,7.0,0.07,0.0
2011-08-01,41,16.0,0.16,6.5600000000000005
2011-08-02,0,16.0,0.16,0.0
2011-08-03,0,16.0,0.16,0.0
2011-08-04,0,16.0,0.16,0.0
2011-08-05,0,16.0,0.16,0.0
2011-08-06,0,16.0,0.16,0.0
2011-08-07,0,16.0,0.16,0.0
2011-08-08,0,16.0,0.16,0.0
2011-08-09,0,16.0,0.16,0.0
2011-08-10,0,16.0,0.16,0.0
2011-08-11,0,16.0,0.16,0.0
2011-08-12,0,16.0,0.16,0.0
2011-08-13,0,16.0,0.16,0.0
2011-08-14,0,16.0,0.16,0.0
2011-08-15,0,16.0,0.16,0.0
2011-08-16,0,16.0,0.16,0.0
2011-08-17,45,16.0,0.16,7.2
2011-08-18,0,16.0,0.16,0.0
2011-08-19,0,16.0,0.16,0.0
2011-08-20,0,16.0,0.16,0.0
2011-08-21,0,16.0,0.16,0.0
2011-08-22,0,16.0,0.16,0.0
2011-08-23,0,16.0,0.16,0.0
2011-08-24,0,16.0,0.16,0.0
2011-08-25,0,16.0,0.16,0.0
2011-08-26,0,16.0,0.16,0.0
2011-08-27,0,16.0,0.16,0.0
2011-08-28,76,16.0,0.16,12.16
2011-08-29,0,16.0,0.16,0.0
2011-08-30,0,16.0,0.16,0.0
2011-08-31,100,16.0,0.16,16.0
2011-09-01,0,12.0,0.12,0.0
2011-09-02,0,12.0,0.12,0.0
2011-09-03,0,12.0,0.12,0.0
2011-09-04,45,12.0,0.12,5.3999999999999995
2011-09-05,0,12.0,0.12,0.0
2011-09-06,0,12.0,0.12,0.0
2011-09-07,28,12.0,0.12,3.36
2011-09-08,0,12.0,0.12,0.0
2011-09-09,52,12.0,0.12,6.24
2011-09-10,57,12.0,0.12,6.84
2011-09-11,0,12.0,0.12,0.0
2011-09-12,21,12.0,0.12,2.52
2011-09-13,0,12.0,0.12,0.0
2011-09-14,0,12.0,0.12,0.0
2011-09-15,21,12.0,0.12,2.52
2011-09-16,27,12.0,0.12,3.2399999999999998
2011-09-17,0,12.0,0.12,0.0
2011-09-18,0,12.0,0.12,0.0
2011-09-19,20,12.0,0.12,2.4
2011-09-20,0,12.0,0.12,0.0
2011-09-21,0,12.0,0.12,0.0
2011-09-22,0,12.0,0.12,0.0
2011-09-23,0,12.0,0.12,0.0
2011-09-24,0,12.0,0.12,0.0
2011-09-25,100,12.0,0.12,12.0
2011-09-26,40,12.0,0.12,4.8
2011-09-27,18,12.0,0.12,2.16
2011-09-28,0,12.0,0.12,0.0
2011-09-29,81,12.0,0.12,9.719999999999999
2011-09-30,0,12.0,0.12,0.0
2011-10-01,46,9.0,0.09,4.14
2011-10-02,0,9.0,0.09,0.0
2011-10-03,0,9.0,0.09,0.0
2011-10-04,0,9.0,0.09,0.0
2011-10-05,37,9.0,0.09,3.33
2011-10-06,0,9.0,0.09,0.0
2011-10-07,0,9.0,0.09,0.0
2011-10-08,0,9.0,0.09,0.0
2011-10-09,29,9.0,0.09,2.61
2011-10-10,39,9.0,0.09,3.51
2011-10-11,0,9.0,0.09,0.0
2011-10-12,0,9.0,0.09,0.0
2011-10-13,39,9.0,0.09,3.51
2011-10-14,0,9.0,0.09,0.0
2011-10-15,0,9.0,0.09,0.0
2011-10-16,0,9.0,0.09,0.0
2011-10-17,48,9.0,0.09,4.32
2011-10-18,0,9.0,0.09,0.0
2011-10-19,0,9.0,0.09,0.0
2011-10-20,0,9.0,0.09,0.0
2011-10-21,0,9.0,0.09,0.0
2011-10-22,0,9.0,0.09,0.0
2011-10-23,0,9.0,0.09,0.0
2011-10-24,0,9.0,0.09,0.0
2011-10-25,35,9.0,0.09,3.15
2011-10-26,0,9.0,0.09,0.0
2011-10-27,0,9.0,0.09,0.0
2011-10-28,0,9.0,0.09,0.0
2011-10-29,0,9.0,0.09,0.0
2011-10-30,100,9.0,0.09,9.0
2011-10-31,0,9.0,0.09,0.0
2011-11-01,0,7.0,0.07,0.0
2011-11-02,21,7.0,0.07,1.4700000000000002
2011-11-03,0,7.0,0.07,0.0
2011-11-04,0,7.0,0.07,0.0
2011-11-05,0,7.0,0.07,0.0
2011-11-06,0,7.0,0.07,0.0
2011-11-07,0,7.0,0.07,0.0
2011-11-08,12,7.0,0.07,0.8400000000000001
2011-11-09,0,7.0,0.07,0.0
2011-11-10,0,7.0,0.07,0.0
2011-11-11,19,7.0,0.07,1.33
2011-11-12,0,7.0,0.07,0.0
2011-11-13,0,7.0,0.07,0.0
2011-11-14,0,7.0,0.07,0.0
2011-11-15,0,7.0,0.07,0.0
2011-11-16,0,7.0,0.07,0.0
2011-11-17,16,7.0,0.07,1.12
2011-11-18,0,7.0,0.07,0.0
2011-11-19,0,7.0,0.07,0.0
2011-11-20,0,7.0,0.07,0.0
2011-11-21,0,7.0,0.07,0.0
2011-11-22,0,7.0,0.07,0.0
2011-11-23,16,7.0,0.07,1.12
2011-11-24,0,7.0,0.07,0.0
2011-11-25,0,7.0,0.07,0.0
2011-11-26,100,7.0,0.07,7.000000000000001
2011-11-27,0,7.0,0.07,0.0
2011-11-28,0,7.0,0.07,0.0
2011-11-29,16,7.0,0.07,1.12
2011-11-30,0,7.0,0.07,0.0
2011-12-01,60,6.0,0.06,3.5999999999999996
2011-12-02,0,6.0,0.06,0.0
2011-12-03,0,6.0,0.06,0.0
2011-12-04,0,6.0,0.06,0.0
2011-12-05,0,6.0,0.06,0.0
2011-12-06,0,6.0,0.06,0.0
2011-12-07,0,6.0,0.06,0.0
2011-12-08,100,6.0,0.06,6.0
2011-12-09,0,6.0,0.06,0.0
2011-12-10,0,6.0,0.06,0.0
2011-12-11,0,6.0,0.06,0.0
2011-12-12,64,6.0,0.06,3.84
2011-12-13,76,6.0,0.06,4.56
2011-12-14,0,6.0,0.06,0.0
2011-12-15,0,6.0,0.06,0.0
2011-12-16,60,6.0,0.06,3.5999999999999996
2011-12-17,0,6.0,0.06,0.0
2011-12-18,0,6.0,0.06,0.0
2011-12-19,0,6.0,0.06,0.0
2011-12-20,0,6.0,0.06,0.0
2011-12-21,0,6.0,0.06,0.0
2011-12-22,0,6.0,0.06,0.0
2011-12-23,0,6.0,0.06,0.0
2011-12-24,0,6.0,0.06,0.0
2011-12-25,0,6.0,0.06,0.0
2011-12-26,0,6.0,0.06,0.0
2011-12-27,0,6.0,0.06,0.0
2011-12-28,0,6.0,0.06,0.0
2011-12-29,0,6.0,0.06,0.0
2011-12-30,0,6.0,0.06,0.0
2011-12-31,0,6.0,0.06,0.0
2012-01-01,0,7.0,0.07,0.0
2012-01-02,41,7.0,0.07,2.87
2012-01-03,17,7.0,0.07,1.1900000000000002
2012-01-04,0,7.0,0.07,0.0
2012-01-05,0,7.0,0.07,0.0
2012-01-06,70,7.0,0.07,4.9
2012-01-07,0,7.0,0.07,0.0
2012-01-08,0,7.0,0.07,0.0
2012-01-09,0,7.0,0.07,0.0
2012-01-10,0,7.0,0.07,0.0
2012-01-11,0,7.0,0.07,0.0
2012-01-12,0,7.0,0.07,0.0
2012-01-13,0,7.0,0.07,0.0
2012-01-14,55,7.0,0.07,3.8500000000000005
2012-01-15,0,7.0,0.07,0.0
2012-01-16,0,7.0,0.07,0.0
2012-01-17,20,7.0,0.07,1.4000000000000001
2012-01-18,0,7.0,0.07,0.0
2012-01-19,0,7.0,0.07,0.0
2012-01-20,0,7.0,0.07,0.0
2012-01-21,30,7.0,0.07,2.1
2012-01-22,0,7.0,0.07,0.0
2012-01-23,0,7.0,0.07,0.0
2012-01-24,0,7.0,0.07,0.0
2012-01-25,20,7.0,0.07,1.4000000000000001
2012-01-26,52,7.0,0.07,3.6400000000000006
2012-01-27,0,7.0,0.07,0.0
2012-01-28,100,7.0,0.07,7.000000000000001
2012-01-29,0,7.0,0.07,0.0
2012-01-30,0,7.0,0.07,0.0
2012-01-31,0,7.0,0.07,0.0
2012-02-01,0,9.0,0.09,0.0
2012-02-02,0,9.0,0.09,0.0
2012-02-03,0,9.0,0.09,0.0
2012-02-04,45,9.0,0.09,4.05
2012-02-05,0,9.0,0.09,0.0
2012-02-06,0,9.0,0.09,0.0
2012-02-07,23,9.0,0.09,2.07
2012-02-08,0,9.0,0.09,0.0
2012-02-09,0,9.0,0.09,0.0
2012-02-10,0,9.0,0.09,0.0
2012-02-11,0,9.0,0.09,0.0
2012-02-12,0,9.0,0.09,0.0
2012-02-13,0,9.0,0.09,0.0
2012-02-14,0,9.0,0.09,0.0
2012-02-15,0,9.0,0.09,0.0
2012-02-16,0,9.0,0.09,0.0
2012-02-17,92,9.0,0.09,8.28
2012-02-18,0,9.0,0.09,0.0
2012-02-19,72,9.0,0.09,6.4799999999999995
2012-02-20,0,9.0,0.09,0.0
2012-02-21,0,9.0,0.09,0.0
2012-02-22,18,9.0,0.09,1.6199999999999999
2012-02-23,100,9.0,0.09,9.0
2012-02-24,31,9.0,0.09,2.79
2012-02-25,24,9.0,0.09,2.16
2012-02-26,31,9.0,0.09,2.79
2012-02-27,0,9.0,0.09,0.0
2012-02-28,0,9.0,0.09,0.0
2012-02-29,0,9.0,0.09,0.0
2012-03-01,0,8.0,0.08,0.0
2012-03-02,0,8.0,0.08,0.0
2012-03-03,0,8.0,0.08,0.0
2012-03-04,0,8.0,0.08,0.0
2012-03-05,0,8.0,0.08,0.0
2012-03-06,0,8.0,0.08,0.0
2012-03-07,0,8.0,0.08,0.0
2012-03-08,0,8.0,0.08,0.0
2012-03-09,0,8.0,0.08,0.0
2012-03-10,34,8.0,0.08,2.72
2012-03-11,0,8.0,0.08,0.0
2012-03-12,100,8.0,0.08,8.0
2012-03-13,0,8.0,0.08,0.0
2012-03-14,0,8.0,0.08,0.0
2012-03-15,0,8.0,0.08,0.0
2012-03-16,0,8.0,0.08,0.0
2012-03-17,0,8.0,0.08,0.0
2012-03-18,0,8.0,0.08,0.0
2012-03-19,0,8.0,0.08,0.0
2012-03-20,0,8.0,0.08,0.0
2012-03-21,0,8.0,0.08,0.0
2012-03-22,0,8.0,0.08,0.0
2012-03-23,30,8.0,0.08,2.4
2012-03-24,0,8.0,0.08,0.0
2012-03-25,0,8.0,0.08,0.0
2012-03-26,0,8.0,0.08,0.0
2012-03-27,0,8.0,0.08,0.0
2012-03-28,87,8.0,0.08,6.96
2012-03-29,64,8.0,0.08,5.12
2012-03-30,0,8.0,0.08,0.0
2012-03-31,72,8.0,0.08,5.76
2012-04-01,0,8.0,0.08,0.0
2012-04-02,0,8.0,0.08,0.0
2012-04-03,0,8.0,0.08,0.0
2012-04-04,0,8.0,0.08,0.0
2012-04-05,0,8.0,0.08,0.0
2012-04-06,0,8.0,0.08,0.0
2012-04-07,0,8.0,0.08,0.0
2012-04-08,0,8.0,0.08,0.0
2012-04-09,0,8.0,0.08,0.0
2012-04-10,0,8.0,0.08,0.0
2012-04-11,0,8.0,0.08,0.0
2012-04-12,0,8.0,0.08,0.0
2012-04-13,50,8.0,0.08,4.0
2012-04-14,77,8.0,0.08,6.16
2012-04-15,0,8.0,0.08,0.0
2012-04-16,72,8.0,0.08,5.76
2012-04-17,0,8.0,0.08,0.0
2012-04-18,0,8.0,0.08,0.0
2012-04-19,0,8.0,0.08,0.0
2012-04-20,86,8.0,0.08,6.88
2012-04-21,0,8.0,0.08,0.0
2012-04-22,0,8.0,0.08,0.0
2012-04-23,100,8.0,0.08,8.0
2012-04-24,0,8.0,0.08,0.0
2012-04-25,0,8.0,0.08,0.0
2012-04-26,0,8.0,0.08,0.0
2012-04-27,0,8.0,0.08,0.0
2012-04-28,0,8.0,0.08,0.0
2012-04-29,100,8.0,0.08,8.0
2012-04-30,0,8.0,0.08,0.0
2012-05-01,0,6.0,0.06,0.0
2012-05-02,0,6.0,0.06,0.0
2012-05-03,0,6.0,0.06,0.0
2012-05-04,0,6.0,0.06,0.0
2012-05-05,0,6.0,0.06,0.0
2012-05-06,100,6.0,0.06,6.0
2012-05-07,0,6.0,0.06,0.0
2012-05-08,0,6.0,0.06,0.0
2012-05-09,0,6.0,0.06,0.0
2012-05-10,0,6.0,0.06,0.0
2012-05-11,0,6.0,0.06,0.0
2012-05-12,0,6.0,0.06,0.0
2012-05-13,41,6.0,0.06,2.46
2012-05-14,41,6.0,0.06,2.46
2012-05-15,0,6.0,0.06,0.0
2012-05-16,0,6.0,0.06,0.0
2012-05-17,0,6.0,0.06,0.0
2012-05-18,0,6.0,0.06,0.0
2012-05-19,0,6.0,0.06,0.0
2012-05-20,42,6.0,0.06,2.52
2012-05-21,52,6.0,0.06,3.12
2012-05-22,0,6.0,0.06,0.0
2012-05-23,0,6.0,0.06,0.0
2012-05-24,0,6.0,0.06,0.0
2012-05-25,0,6.0,0.06,0.0
2012-05-26,0,6.0,0.06,0.0
2012-05-27,0,6.0,0.06,0.0
2012-05-28,0,6.0,0.06,0.0
2012-05-29,0,6.0,0.06,0.0
2012-05-30,0,6.0,0.06,0.0
2012-05-31,0,6.0,0.06,0.0
2012-06-01,0,3.0,0.03,0.0
2012-06-02,0,3.0,0.03,0.0
2012-06-03,0,3.0,0.03,0.0
2012-06-04,0,3.0,0.03,0.0
2012-06-05,0,3.0,0.03,0.0
2012-06-06,0,3.0,0.03,0.0
2012-06-07,0,3.0,0.03,0.0
2012-06-08,55,3.0,0.03,1.65
2012-06-09,0,3.0,0.03,0.0
2012-06-10,0,3.0,0.03,0.0
2012-06-11,57,3.0,0.03,1.71
2012-06-12,0,3.0,0.03,0.0
2012-06-13,0,3.0,0.03,0.0
2012-06-14,0,3.0,0.03,0.0
2012-06-15,0,3.0,0.03,0.0
2012-06-16,95,3.0,0.03,2.85
2012-06-17,0,3.0,0.03,0.0
2012-06-18,86,3.0,0.03,2.58
2012-06-19,52,3.0,0.03,1.56
2012-06-20,56,3.0,0.03,1.68
2012-06-21,0,3.0,0.03,0.0
2012-06-22,0,3.0,0.03,0.0
2012-06-23,0,3.0,0.03,0.0
2012-06-24,62,3.0,0.03,1.8599999999999999
2012-06-25,34,3.0,0.03,1.02
2012-06-26,100,3.0,0.03,3.0
2012-06-27,0,3.0,0.03,0.0
2012-06-28,0,3.0,0.03,0.0
2012-06-29,0,3.0,0.03,0.0
2012-06-30,0,3.0,0.03,0.0
2012-07-01,86,8.0,0.08,6.88
2012-07-02,23,8.0,0.08,1.84
2012-07-03,0,8.0,0.08,0.0
2012-07-04,0,8.0,0.08,0.0
2012-07-05,0,8.0,0.08,0.0
2012-07-06,52,8.0,0.08,4.16
2012-07-07,0,8.0,0.08,0.0
2012-07-08,0,8.0,0.08,0.0
2012-07-09,0,8.0,0.08,0.0
2012-07-10,100,8.0,0.08,8.0
2012-07-11,0,8.0,0.08,0.0
2012-07-12,0,8.0,0.08,0.0
2012-07-13,0,8.0,0.08,0.0
2012-07-14,31,8.0,0.08,2.48
2012-07-15,0,8.0,0.08,0.0
2012-07-16,0,8.0,0.08,0.0
2012-07-17,0,8.0,0.08,0.0
2012-07-18,60,8.0,0.08,4.8
2012-07-19,0,8.0,0.08,0.0
2012-07-20,0,8.0,0.08,0.0
2012-07-21,86,8.0,0.08,6.88
2012-07-22,0,8.0,0.08,0.0
2012-07-23,0,8.0,0.08,0.0
2012-07-24,0,8.0,0.08,0.0
2012-07-25,33,8.0,0.08,2.64
2012-07-26,29,8.0,0.08,2.32
2012-07-27,0,8.0,0.08,0.0
2012-07-28,28,8.0,0.08,2.24
2012-07-29,0,8.0,0.08,0.0
2012-07-30,0,8.0,0.08,0.0
2012-07-31,0,8.0,0.08,0.0
2012-08-01,0,5.0,0.05,0.0
2012-08-02,40,5.0,0.05,2.0
2012-08-03,51,5.0,0.05,2.5500000000000003
2012-08-04,0,5.0,0.05,0.0
2012-08-05,0,5.0,0.05,0.0
2012-08-06,0,5.0,0.05,0.0
2012-08-07,0,5.0,0.05,0.0
2012-08-08,0,5.0,0.05,0.0
2012-08-09,0,5.0,0.05,0.0
2012-08-10,0,5.0,0.05,0.0
2012-08-11,0,5.0,0.05,0.0
2012-08-12,0,5.0,0.05,0.0
2012-08-13,0,5.0,0.05,0.0
2012-08-14,52,5.0,0.05,2.6
2012-08-15,0,5.0,0.05,0.0
2012-08-16,0,5.0,0.05,0.0
2012-08-17,0,5.0,0.05,0.0
2012-08-18,0,5.0,0.05,0.0
2012-08-19,0,5.0,0.05,0.0
2012-08-20,0,5.0,0.05,0.0
2012-08-21,0,5.0,0.05,0.0
2012-08-22,74,5.0,0.05,3.7
2012-08-23,0,5.0,0.05,0.0
2012-08-24,0,5.0,0.05,0.0
2012-08-25,0,5.0,0.05,0.0
2012-08-26,0,5.0,0.05,0.0
2012-08-27,100,5.0,0.05,5.0
2012-08-28,0,5.0,0.05,0.0
2012-08-29,0,5.0,0.05,0.0
2012-08-30,0,5.0,0.05,0.0
2012-08-31,0,5.0,0.05,0.0
2012-09-01,0,6.0,0.06,0.0
2012-09-02,100,6.0,0.06,6.0
2012-09-03,0,6.0,0.06,0.0
2012-09-04,0,6.0,0.06,0.0
2012-09-05,0,6.0,0.06,0.0
2012-09-06,0,6.0,0.06,0.0
2012-09-07,0,6.0,0.06,0.0
2012-09-08,0,6.0,0.06,0.0
2012-09-09,58,6.0,0.06,3.48
2012-09-10,0,6.0,0.06,0.0
2012-09-11,78,6.0,0.06,4.68
2012-09-12,0,6.0,0.06,0.0
2012-09-13,56,6.0,0.06,3.36
2012-09-14,63,6.0,0.06,3.78
2012-09-15,0,6.0,0.06,0.0
2012-09-16,0,6.0,0.06,0.0
2012-09-17,0,6.0,0.06,0.0
2012-09-18,0,6.0,0.06,0.0
2012-09-19,0,6.0,0.06,0.0
2012-09-20,67,6.0,0.06,4.02
2012-09-21,73,6.0,0.06,4.38
2012-09-22,0,6.0,0.06,0.0
2012-09-23,0,6.0,0.06,0.0
2012-09-24,0,6.0,0.06,0.0
2012-09-25,0,6.0,0.06,0.0
2012-09-26,0,6.0,0.06,0.0
2012-09-27,0,6.0,0.06,0.0
2012-09-28,0,6.0,0.06,0.0
2012-09-29,0,6.0,0.06,0.0
2012-09-30,0,6.0,0.06,0.0
2012-10-01,0,8.0,0.08,0.0
2012-10-02,0,8.0,0.08,0.0
2012-10-03,0,8.0,0.08,0.0
2012-10-04,0,8.0,0.08,0.0
2012-10-05,0,8.0,0.08,0.0
2012-10-06,0,8.0,0.08,0.0
2012-10-07,0,8.0,0.08,0.0
2012-10-08,0,8.0,0.08,0.0
2012-10-09,0,8.0,0.08,0.0
2012-10-10,0,8.0,0.08,0.0
2012-10-11,0,8.0,0.08,0.0
2012-10-12,0,8.0,0.08,0.0
2012-10-13,0,8.0,0.08,0.0
2012-10-14,0,8.0,0.08,0.0
2012-10-15,0,8.0,0.08,0.0
2012-10-16,0,8.0,0.08,0.0
2012-10-17,61,8.0,0.08,4.88
2012-10-18,0,8.0,0.08,0.0
2012-10-19,0,8.0,0.08,0.0
2012-10-20,0,8.0,0.08,0.0
2012-10-21,0,8.0,0.08,0.0
2012-10-22,100,8.0,0.08,8.0
2012-10-23,41,8.0,0.08,3.2800000000000002
2012-10-24,0,8.0,0.08,0.0
2012-10-25,0,8.0,0.08,0.0
2012-10-26,33,8.0,0.08,2.64
